Message ID,Date,Text
227887,14/03/2025 15:37:31,قبر رئيس اركان المقاومة محمد الضيف يجاور قبر مسؤول لواء خانيونس رافع سلامة
227886,14/03/2025 14:38:57,الوفد المفاوض في حركة حماس برئاسة  د.خليل الحية يتوجه إلى القاهرة للقاء المسؤولين المصريين ومتابعة تطورات ملف المفاوضات، واتفاق وقف إطلاق النار.
227885,14/03/2025 14:16:21,أربعة شهداء في قصف إسرائيلي جوي على مجموعة من المواطنين بحي الزيتون جنوب مدينة غزة
227884,14/03/2025 12:13:18,"مصدر في حماس للتلفزيون العربي: ويتكوف طرح إطلاق نصف المحتجزين ونصف الجثامين وبعد رفضنا انحصر المطلوب في 5 أحياء فقط


مصدر في حماس للتلفزيون العربي: الاحتلال والوسيط الأميركي يحاولان التهرب من التفاوض بشأن المرحلة الثانية وحصره بالتبادل"
227883,14/03/2025 12:05:22,هذة صورة الاسير الإسرائيلي عيدان الكسندر يحمل الجنسية الأمريكية كانت المقاومة بثتت له فيديو سابق
227882,14/03/2025 12:01:07,"المتحدث باسم الجهاد الإسلامي للتلفزيون العربي:

- المرونة التي تبديها المقاومة دليل على أن الاحتلال هو من يعرقل المفاوضات

- واثقون من أن الإخوة في حماس حريصون على تحقيق أهداف المرحلة الثانية من اتفاق غزة"
227881,14/03/2025 11:39:27,"المتحدث باسم حماس حازم قاسم للتلفزيون العربي: 

موافقة حماس جزء من تعاطيها بإيجابية مع جهود الوسطاء

وضعنا خروقات الاحتلال أمام الوسطاء خلال جولة المفاوضات الأخيرة

على الوسطاء الضغط على الاحتلال لاستكمال اتفاق وقف إطلاق النار

الإدارة الأميركية مسؤولة عن ممارسة الضغط على الاحتلال لإلزامه بالاتفاق"
227880,14/03/2025 11:28:43,*هيئة البث الإسرائيلية: إدارة ترمب ضغطت للإفراج عن عيدان ألكسندر الذي كان مقررا الإفراج عنه مع باقي الجنود*
227879,14/03/2025 11:20:34,القناة 13 الإسرائيلية: نتنياهو يجري بعد نحو ساعة تقييما خاصا بشأن مفاوضات وقف إطلاق النار في غزة
227878,14/03/2025 11:00:25,"تصريح صادر عن حركة حماس:

تسلّم وفد قيادة حركة حماس، يوم أمس، مقترحًا من الإخوة الوسطاء لاستئناف المفاوضات، حيث تعاملت معه الحركة بمسؤولية وإيجابية، وسلمت ردّها عليه فجر اليوم، متضمنًا موافقتها على إطلاق سراح الجندي الصهيوني عيدان ألكسندر، الذي يحمل الجنسية الأمريكية، إضافة إلى جثامين أربعة آخرين من مزدوجي الجنسية.

وتؤكد الحركة جاهزيتها التامة لبدء المفاوضات والوصول إلى اتفاق شامل حول قضايا المرحلة الثانية، داعيةً إلى إلزام الاحتلال بتنفيذ التزاماته كاملة."
227877,14/03/2025 09:16:06,"‏إذا أجرى الله على لسانك كثرة الصلاة والسلام على النبي ﷺ، فقد جُبِرت ، ونُصِرت ،و كُفي همك، و غُفِر ذنبك . اللهم في هذا اليوم المبارك لاترد أكفآ رَفَعْتُ إليكَ ترجوك مغفرة ورحمة وفرجآ
اللهم صّلِ وسَلّمْ عَلۓِ نَبِيْنَامُحَمد ﷺ"
227876,14/03/2025 09:14:40,"إذاعة الجيش الإسرائيلي:
تحقيق الجيش الإسرائيلي في معارك نير عوز بغلاف غزة يوم السابع من أكتوبر: قوات الجيش فشلت فشلًا كليًا في الدفاع عن كيبوتس نير عوز، ولم تكن القوات مدربة على أي سيناريو مماثل أو قريب.

- قيادة الجيش الإسرائيلي لم يكن لديها صورة كاملة للوضع، ولم تفهم خطورة الأحداث في نير عوز، ولم ترسل قوات كافية. كما واجهت القوات التي تم إرسالها صعوبات وتأخرت على طول الطريق.

- الفشل في أحداث نير عوز غير عادي ومؤلم بشكل خاص، وهو الأكبر الذي يرتكبه الجيش الإسرائيلي في غلاف غزة.

- لقد كان هناك مزيج قاتل: عدد كبير من المسلحين الفلسطينيين وموقف صعب للغاية وقوات لم تصل في الوقت المناسب."
227875,14/03/2025 02:23:52,عاجل | فوكس نيوز: حريق في طائرة تابعة لشركة الخطوط الجوية الأمريكية في مطار دنفر الدولي لم تتضح أسبابه
227874,14/03/2025 02:23:48,عاجل | رويترز عن الخطوط الجوية الأميركية: بعد هبوط طائرة تابعة للشركة في مطار دنفر بسلام واجهت مشكلة تتعلق بالمحرك
227873,13/03/2025 23:26:35,النغمة الليلة اليومية شرق خانيونس وهذا صوت إطلاق النار تجاه منازل المواطنين الذي يحدث بشكل متقطع واحيانا مستمر
227872,13/03/2025 23:23:17,"القناة 12 العبرية:
الجيش الإسرائيلي قتل اثنين واعتقل آخرين من بينهم مصابين بعد رصدهم يتسللون إلى الأراضي الإسرائيلية من الأردن."
227871,13/03/2025 23:21:59,"مراسل صحيفة الحدث بغزة: الليلة الرابعة من الرعب الذي يعيشه سكان بلدة عبسان الكبيرة وتحديدا حي الفراحين وحي قديح وحي ابو صلاح وابو طير وجيرانهم في حي الشحايدة وال ابو لطيفة في عبسان الجديدة شرقي مدينة خانيونس وهم يستمعون لصوت الرصاص المكثف  بشتى انواعه من اليات الاحتلال واحيانا من طائرات الكواد كابتر ، الرصاص في معظم الأحيان يصيب منازل المواطنين ويثير قلق الاهالي الذين لا يستطيعون الحركة لساعات طويلة نتيجة بعض الرصاص الطائش. 
ووفقا للمعلومات التي ذكرها المراسل سابقاً ويعاد نشرها حاليا فإن جيش الاحتلال يطلق هذه النيران من الآليات المتمركزة في موقع السناطي الذي قام بإنشائه على أراضي المواطنين أثناء فترة المرحلة الأولى من الإتفاق السابق ، وفي بعض الاحيان هذه الآليات تتحرك صوب حدود الفراحين ويسمع الناس صوتها بشكل واضح ."
227870,13/03/2025 21:48:23,"حماس في إنذار تطلب من الولايات المتحدة بالالتزام بمناقشة المرحلة الثانية من الاتفاق،

القناة الثانية العشرة الاسرائيلية عن مفاوضات الدوحة:

في الأيام الأخيرة، قدم المبعوث الأمريكي ستيف ويتكوف مقترحا للأطراف، أهم نقاطه: إطلاق سراح 5 رهائن أحياء و10 قتلى، وتمديد وقف إطلاق النار لمدة تتراوح بين 42 و50 يوما، وإعادة إدخال المساعدات الإنسانية، ومناقشة وقف إطلاق النار في نهاية الحرب. 
إنذار حماس
وفي إطار المحادثات في الدوحة، أصدرت حماس إنذاراً نهائياً: وهو طلب من الولايات المتحدة بالالتزام بمناقشة المرحلة الثانية من الاتفاق، والتي تمثل في الواقع نهاية الحرب. إذا لم يتم التوصل إلى اتفاق بشأن ""مخطط ويتكوف""، فقد يدفع الوسطاء الأطراف إلى عملية افراج رهائن محدودة ــ وهي العملية التي من شأنها أن تمنح إسرائيل وحماس المزيد من الوقت للحديث، وبالتالي لا تؤدي إلى انفجار المفاوضات الذي يعني العودة إلى القتال. وتطالب إسرائيل بزيادة عدد الأسرى الأحياء المفرج عنهم إلى أقصى حد في الصفقة التي يتم مناقشتها حاليا في قطر.   تم التخلي عن خطة نفي كبار قادة حماس - وقالت مصادر في المفاوضات إن نفي كبار القادة غير ممكن في ظل معارضة كبار قادة حماس في غزة، وبالتالي ""ليس من الصواب طرح هذا كخيار في استمرار المفاوضات"".

דרישה מארצות הברית להתחייבות לדון בשלב השני של העסקה, שהוא למעשה סיום המלחמה. אם לא יושגו הסכמות על ""מתווה וויטקוף"", המתווכות עשויות לדחוף את הצדדים לפעימת חטופים מצומצמת - פעימה שתיתן לישראל ולחמאס עוד זמן לדבר, ובכך לא להוביל לפיצוץ המשא ומתן שמשמעותו היא חזרה ללחימה. בישראל דורשים למקסם את מספר החטופים החיים שישוחררו בפעימה שנידונה כעת בקטאר.   התוכנית להגליית הצמרת של חמאס ירדה מהפרק - גורמים במו""מ אמרו כי הגליית הבכירים אינה אפשרית נוכח ההתנגדות של בכירי חמאס בעזה, לכן ""לא נכון להעלות זאת כאופציה בהמשך המשא ומתן""."
227869,13/03/2025 21:08:01,عاجل | غانتس: التعرض لجهاز حكومي لاعتبارات سياسية خطوة ضد أمن الدولة وهذا ما يفعله نتنياهو وسط التحديات التي تحيط بنا
227868,13/03/2025 20:42:05,"مفزاك راعام 

المتحدث باسم حماس حازم قاسم: لا نريد العودة إلى الحرب مرة أخرى ، ولكن إذا جددت اسرائيل عدوانها ، فليس لدينا خيار سوى حماية شعبنا."
227866,13/03/2025 20:35:21,بن غفير: يجب ألا يبقى رئيس الشاباك في منصبه ولو لدقيقة واحدة إضافية
227865,13/03/2025 20:35:19,"حدث غير مسبوق في إسرائيل:
رئيس وزراء يتهم رئيس جهاز المخابرات في بيان علني بابتزازه"
227864,13/03/2025 20:35:13,عاجل | الناطق باسم حركة ‏حماس، حازم قاسم: لا نريد العودة للحرب مجدداً، لكن إذا استأنف الاحتلال عدوانه فلا نملك إلا الدفاع عن شعبنا.
227863,13/03/2025 20:35:11,"عاجل | الناطق باسم حركة ‏حماس، حازم قاسم: 

- التقارير عن تقديم مقترحات جديدة تهدف للقفز على اتفاق غزة، واللقاءات مستمرة مع الوسطاء في الدوحة.

- نتمسك بما تم الاتفاق عليه سابقاً والدخول في تنفيذ المرحلة الثانية، وتطبيق استحقاقاتها بالتعهد بعدم العودة للحرب والانسحاب من كامل قطاع غزة.

- نتمسك بتنفيذ ""إسرائيل"" تعهداتها بالانسحاب من غزة، وبدء الانسحاب من محور فيلادلفيا."
227862,13/03/2025 20:26:28,استشهاد طفل يبلغ من العمر 6 أعوام بنيران آلية إسرائيلية بحي الشجاعية شرق مدينة غزة.
227861,13/03/2025 20:25:38,مراسل صحيفة الحدث بغزة: إطلاق نار متقطع منذ ساعات المغرب جهة منطقة السناطي وحي الفراحين باتجاه منازل المواطنين في بلدة عبسان الكبيرة شرقي مدينة خانيونس جنوب قطاع غزة
227860,13/03/2025 18:15:46,"القناة 13 العبرية عن مصادر: 
وفد التفاوض الإسرائيلي لا يزال بالدوحة وينتظر رد حماس على مقترح ويتكوف الجديد"
227859,13/03/2025 18:15:43,القناة 12 الإسرائيلية: إسرائيل تطالب بالإفراج عن أكثر من 5 إسرائيليين أحياء
227858,13/03/2025 16:23:21,عاجل | أكسيوس عن مصدر مطلع: مقترح ويتكوف الجديد يتضمن تمديد وقف إطلاق النار في غزة حتى 20 الشهر المقبل
227857,13/03/2025 16:22:01,"يديعوت عن مسؤولين:
هناك تقدم في المحادثات مع حماس، وهناك احتمال للإفراج عن مجموعة صغيرة من الأسرى."
227856,13/03/2025 12:54:43,"المتحدث باسم حركة الجهاد الإسلامي في فلسطين محمد الحاج موسى:

العدوان الصهيوني على دمشق استهدف منزلاً خالياً، وليس مقراً قيادياً لحركة الجهاد الإسلامي في فلسطين كما يزعم الإحتلال.

نؤكد على تضامننا مع الشعب السوري الشقيق الذي يعاني جراء الاحتلال والعدوان المستمر."
227855,13/03/2025 11:18:04,"القناة ""الـ12"": طائراتنا تهاجم في دمشق وهدفها هو مقر قيادة الجهاد الإسلامي"
227854,13/03/2025 11:17:40,وسائل إعلام إسرائيلية تزعم أن القصف على دمشق استهدف مقراً لحركة الجهاد الإسلامي
227853,13/03/2025 10:48:51,وزارة الصحة في غزة تتحدث عن حاجة أكثر من 12 ألف جريح إلى السفر خارج قطاع غزة، ومسؤول ملف إجلاء الجرحى يؤكد وفاة من 5 إلى 10 مرضى يوميا بسبب الانتظار الطويل على قوائم العلاج بالخارج
227852,13/03/2025 10:47:40,"التقرير الإحصائي اليومي لعدد الشهداء والجرحى جراء العدوان الإسرائيلي على قطاع غزة:

وصل مستشفيات قطاع غزة 9 شهداء(7 شهيد انتشال،2 شهيد جديد) و 14 إصابه، *خلال 24 ساعة الماضية.


 لازال عدد من الضحايا تحت الركام وفي الطرقات لا تستطيع طواقم الاسعاف والدفاع المدني الوصول اليهم.

ارتفاع حصيلة العدوان الاسرائيلي الى 48,524 شهيد و 111,955 اصابة منذ السابع من اكتوبر للعام 2023م."
227851,13/03/2025 10:46:37,"صادر عن هيئة شؤون الأسرى والمحررين ونادي الأسير الفلسطيني
قائمة بأسماء أسرى ستعقد لهم جلسات إستئناف في المحكمة العسكرية ""عوفر"" يوم الثلاثاء 18/03/2025

- أسامة تيسير شحادة جبالي 
- إبراهيم محمد زاهي 
- إبراهيم أبو صالحة 
- عمر رمزي محمد نخلة
- هشام سامي هشام حوح
- كرم بن زيد صالح شحاده 
- حمزة بلال نايف جربان 
- أحمد عوض جمعة جاسم 
- عبد الله عبد السلام حسين صوالحة 
- محمد محسن رجا شحادة 
- مهدي عادل محمود حسن 
- معتز محمود عبد الهادي مسالمة
- محمد عبد الرحمن فوزي بشكار 
- كايد فوزي يوسف أبو الريش"
227850,13/03/2025 10:46:21,"نتنياهو يصف مجلس حقوق الإنسان التابع للأمم المتحدة بـ""السيرك"""
227849,13/03/2025 08:59:25,"بلدية رفح: نعلن عن التوقف التام لخدمات فتح الشوارع وترحيل الركام، فيما أصبحت مولدات آبار المياه مهددة بالتوقف التام بسبب نفاد الوقود واستمرار إغلاق الاحتلال الإسرائيلي للمعابر، مما ينذر بكارثة إنسانية وشيكة تهدد حياة السكان.

نحذر من أن المدينة المنكوبة تعيش أوضاعًا مأساوية غير مسبوقة، حيث يواجه عشرات الآلاف من السكان خطر العطش وانتشار الأوبئة مع تصاعد أزمة المياه، في ظل شلل تام للخدمات البلدية الأساسية وتدمير البنية التحتية."
227848,13/03/2025 08:19:03,"مدير مستشفى ""أصدقاء المريض"" سعيد صلاح للأناضول: إغلاق المعابر ومنع تدفق الوقود والمستلزمات الطبية يشكل ""خطرًا"" على حياة المرضى.

الأطفال الخدج يحتاجون إلى رعاية، ودرجات حرارة مستقرة لا يمكن تأمينها دون كهرباء.

""قبل نحو شهر فقدنا 5 أطفال بسبب البرد القارس، نقلوا إلينا في حالة حرجة، حاولنا تقديم الرعاية، لكن فارقوا الحياة لأنهم وصلوا في مرحلة متأخرة"".

ندعو إلى تدخل عاجل والضغط على ""إسرائيل"" لإدخال الوقود والمستلزمات الطبية إلى مستشفيات قطاع غزة، التي تعاني من تداعيات الإبادة التي ارتكبتها تل أبيب على مدار 16 شهراً."
227847,13/03/2025 08:18:36,"لجنة التحقيق الأممية في تقرير بعنوان “أكثر مما يحتمل” عن استخدام “إسرائيل” العنف الجنسي لترهيب الفلسطينيين، تكشف بأن الجرائم ارتُكبت بأوامر أو بتشجيع من القيادة العسكرية والمدنية

ووثّق التقرير تورط المستوطنين في هذه الانتهاكات، إضافة إلى تدمير ممنهج لمرافق الرعاية الصحية الجنسية والإنجابية، معتبرًا ذلك إبادة جماعية. 
كما أشار إلى توثيق المتهمين الإسرائيليين لاعتداءاتهم ونشرها على وسائل التواصل"
227846,13/03/2025 08:17:36,"يديعوت أحرونوت: 
فرصة إطلاق سراح عشرة أسرى، كما هو مقترح في مخطط ويتكوف ضئيلة، لكن هناك تفاؤل حذر بشأن إمكانية التوصل إلى اتفاق أصغر مقابل تمديد وقف إطلاق النار.

مصدر استخباراتي: حماس مهتمة بمناقشة خطوات صغيرة، وهذا ليس بمثابة تنازل عن مطالبها الأساسية."
227845,13/03/2025 07:28:54,"*قائد سلاح الجو اللواء احتياط إيتان بن إلياهو:*
يجب أن يكون الهدف الوحيد من العودة للحرب في غزة هو إقامة حكم عسكري، وإذا لم يكن هذا هو الهدف، فلا أرى أي فائدة من العودة للقتال. لا يمكننا الانتقال من باب إلى باب أو من نفق إلى نفق، فهذا ليس شيئًا يمكننا القيام به. البديل الآخر هو تبني خطة ويتكوف ونفي قادة حماس مع نزع سلاح القطاع.

يجب توضيح الأمر: عندما نقول ""حماس لن تكون في القطاع""، لا يعني ذلك أنه لن يكون هناك أحد يتعاطف مع حماس، بل أن قيادة حماس لن تكون موجودة في القطاع. 

أعتقد أنه بمجرد أن تزيد الدول العربية والولايات المتحدة من الضغط على حماس لمغادرة القطاع، فسيحدث ذلك، ليس لدينا مصلحة في استدعاء قوات الاحتياط مرة أخرى والعودة إلى حرب طويلة الأمد في القطاع."
227844,13/03/2025 07:28:20,"المتحدث باسم المديرية العامة للشرطة محمد الزرقة:

""الشرطة توقف المشتبه به في جريمة مقتل أحد المواطنين خلال شجار عائلي بخانيونس مساء أمس، وتمت إحالته إلى الجهات المختصة لاستكمال الإجراءات القانونية في القضية""."
227843,13/03/2025 07:27:53,‌‏الخارجية المصرية: نقدر تصريحات ترمب بشأن عدم مطالبة سكان غزة بمغادرته
227842,12/03/2025 23:44:00,إطلاق النار يصيب المنازل في بعض المناطق شرقي مدينة خانيونس
227841,12/03/2025 23:34:24,مراسل صحيفة الحدث بغزة: إطلاق نار كثيف قرب الحدود مع منطقة الشحايدة والفراحين بين منطقتي عبسان الكبيرة والجديدة شرقي مدينة خانيونس
227840,12/03/2025 23:30:50,استهدافات من طيران الاحتلال شرق مدينة غزة
227839,12/03/2025 21:30:16,"يديعوت أحرونوت:

وفقًا للتقارير الأخيرة، يبدو أنه على الرغم من أن المفاوضات كانت متوقفة تمامًا قبل أسبوع فقط - بعد أن فشلت إسرائيل في تجديدها كما كان مطلوبًا بموجب الاتفاق ثم انتهكته بعدم إخلاء محور فيلادلفيا، ورفضت حماس تغيير الشروط المحددة فيه - فإن كلا الطرفين مستعدان الآن لإبداء بعض المرونة، ولو بشكل محدود."
227838,12/03/2025 21:28:57,"يديعوت أحرونوت

 نقلاعن مسؤول استخباراتي كبير مطلع على تفاصيل المفاوضات:


""مرونة الطرفين في هذه المرحلة ليست صدفة - حماس لم تتوصل إلى اتفاق مع الولايات المتحدة، لكن قادتها في الدوحة سعداء جدًا بالمحادثات المباشرة مع كبار المسؤولين في البيت الأبيض، وبأثر رجعي أيضًا بنشرها، هذا فيما يتعلق بحماس - أما بالنسبة لإسرائيل، فإن الخلاف العلني بين إسرائيل والولايات المتحدة بشأن المسار الموازي الذي فتحته الأخيرة سرًا وراء ظهر إسرائيل، خوفًا من أن تعرقله، يمثل تحديًا ليس سهلاً للحكومة ورئيسها، لقد أدركوا أنهم قد يفقدون السيطرة على الحدث ويجدون أنفسهم في موقف يظهرهم على أنهم يفعلون أقل من أجل الأسرى، فلا يحققون صفقة، لا صغيرة ولا كبيرة، وفي كل مرة يكون الأمريكيون هم من يجعلون الأمور تحدث، مرة عن طريق الضغط على إسرائيل، ومرة أخرى سراً دون إبلاغها""."
227837,12/03/2025 21:02:49,"تصريح صحفي عن حماس:
إن عملية إطلاق النار التي وقعت قرب سلفيت بالضفة الغربية مساء اليوم، هي رسالة جديدة يسطرها أبناء شعبنا ومقاومينا الأحرار، في سياق الرد المستمر على ما يرتكبه الاحتلال المجرم من عدوان غاشم على شعبنا ، خاصة في شمال الضفة الغربية، وتأكيد على أن المقاومة لن تهدأ طالما استمر الاحتلال وجرائمه.

ندعو لمزيد من العمليات الموجعة ضد الاحتلال، وإرباك حساباته، وتوحيد الصفوف نحو تصعيد  المقاومة وديمومتها حتى دحر الاحتلال والعدوان الصهيوني."
227836,12/03/2025 21:02:08,"الناطق باسم حماس، حازم قاسم:

- في حال كانت تصريحات الرئيس الأمريكي ترامب هي تراجع عن كل فكرة تهجير أهالي قطاع غزة، فهي تصريحات مرحب بها، وندعو لاستكمال هذا الموقف بإلزام الاحتلال بتطبيق كل اتفاق وقف إطلاق النار.

- ندعو الرئيس الأمريكي إلى عدم الانسجام مع رؤية اليمين الصهيوني المتطرف."
227835,12/03/2025 18:43:47,"وفد من الجهاد الإسلامي يصل إلى الدوحة:

وصل وفد رفيع المستوى من حركة الجهاد الإسلامي في فلسطين إلى العاصمة القطرية، الدوحة، لإجراء مباحثات حول تطورات الأوضاع في قطاع غزة."
227834,12/03/2025 18:17:39,"البيان الختامي لاجتماع اللجنة الخماسية الوزارية بشأن غزة بمشاركة مبعوث الرئيس الأمريكي إلى الشرق الأوسط

استضافت دولة قطر اليوم اجتماعًا ضم كل من معالي الشيخ محمد بن عبد الرحمن بن جاسم آل ثاني، رئيس مجلس الوزراء وزير خارجية دولة قطر، ومعالي أيمن الصفدي نائب رئيس الوزراء وزير الخارجية وشؤون المغتربين بالمملكة الأردنية الهاشمية، وصاحب السمو الأمير فيصل بن فرحان بن عبدالله آل سعود وزير الخارجية بالمملكة العربية السعودية، وسعادة الدكتور بدر عبد العاطي وزير الخارجية والهجرة وشؤون المصريين بالخارج بجمهورية مصر العربية، ومعالي خليفة شاهين المرر وزير دولة بوزارة الخارجية في دولة الإمارات العربية المتحدة و سعادة السيد حسين الشيخ، أمين سر اللجنة التنفيذية لمنظمة التحرير الفلسطينية، وسعادة السيد ستيف ويتكوف، مبعوث الرئيس الأمريكي إلى الشرق الأوسط .

وعرض وزراء الخارجية العرب المجتمعون خطة إعادة إعمار غزة التي أقرتها القمة العربية المنعقدة في القاهرة في 4 مارس 2025. كما واتفقوا مع المبعوث الأمريكي على مواصلة التشاور والتنسيق بشأنها كأساس لجهود اعادة اعمار القطاع.

وأكد الوزراء العرب أهمية تثبيت وقف إطلاق النار في غزة والأراضي الفلسطينية المحتلة مشددين على ضرورة إطلاق جهد حقيقي لتحقيق السلام العادل والشامل على أساس حل الدولتين، بما يضمن تحقيق تطلعات الشعب الفلسطيني في الحرية والاستقلال.

وجدد الوزراء العرب التأكيد على الحرص على استمرار الحوار لتعزيز التهدئة، والعمل المشترك من أجل ترسيخ الأمن والاستقرار والسلام في المنطقة، عبر تكثيف الجهود الدبلوماسية والتنسيق مع مختلف الأطراف الإقليمية"
227833,12/03/2025 18:14:32,"عائلات الأسرى الإسرائيليين في غزة تقدم التماسًا للمحكمة العليا ضد وقف الكهرباء على غزة وتعتبره خطرًا على حياة أبنائها 

تجدر الإشارة إلى أن الاحتلال قطع الكهرباء عن غزة، منذ 8 أكتوبر 2023"
227832,12/03/2025 18:13:52,"مقتل مواطن  واصابة عدد اخر على اثر شجار عائلي وسط مدينة خانيونس .
 إن هذه الحوادث المؤلمة تدعو الى تجنيب مجتمعنا المزيد من الألم والخسائر، وتستدعي من الجميع إلى ضبط النفس وتحكيم العقل."
227831,12/03/2025 18:07:52,يديعوت: الوسطاء قدموا اقتراح وساطة لتنفيذ مرحلة صغيرة لإتاحة الوقت للمحادثات في الأيام المقبلة .. من الخيارات الأخرى المطروحة الموافقة على إطلاق سراح 10 رهائن كما اقترح ويتكوف ولكن على دفعات صغيرة
227830,12/03/2025 16:53:07,"اميت سيغال 

أثناء المفاوضات مع قطر: يجلب رئيس الوزراء جلسة أمنية محدودة"
227829,12/03/2025 16:46:26,"يقوم نتنياهو في الوقت الحالي بإجراء تقييم موسع للوضع.

الحاضرون: رئيس الشاباك، رئيس الموساد، رئيس ميلال، رئيس الأركان، الوزراء ساعر، سموتريتش، كاتس، وأيضا أرييه درعي."
227828,12/03/2025 16:45:25,"بعد قليل 

كلمة هامة للسيد القائد عبد الملك الحوثي  بشأن قرار حظر ملاحة سفن العدو ""الإسرائيلي"" في منطقة العمليات المعلنة."
227827,12/03/2025 16:39:31,ترمب: 2 أبريل سيكون يوما كبيرا وعدد من الشركات ستعود إلى الولايات المتحدة
227826,12/03/2025 16:39:30,ترمب: سنستعيد الكثير مما سرقته دول أخرى
227825,12/03/2025 16:39:28,ترمب: أعتقد أن الأسواق سترتفع بشدة عندما ترى ما يحدث
227824,12/03/2025 16:39:27,ترمب: سنصبح أقوى ماليا من أي وقت مضى
227823,12/03/2025 16:34:27,ترمب: نعمل بجد مع إسرائيل لحل مشكلة غزة
227822,12/03/2025 16:33:41,"‏مصادر مصرية لـ""الشرق"": تنسيق تدريب بين 5 إلى 8 آلاف شرطي في غزة بتنسيق مصري أردني"
227821,12/03/2025 16:33:40,"‏مصادر مصرية لـ""الشرق"": خطة غزة يمكن البناء عليها بإدخال تعديلات ومقترحات أميركية لتحسينها"
227820,12/03/2025 16:33:38,"‏مصادر مصرية لـ""الشرق"": القاهرة تلقت مؤشرات أميركية إيجابية بشأن خطة غزة"
227819,12/03/2025 16:33:25,‏ترمب: لا أحد يريد طرد أحد من غزة
227818,12/03/2025 13:19:25,عدد من الاصابات جراء قصف مدفعي بإتجاه منازل المواطنين في محيط مسجد الفاروق ومفترق الدخني وشارع السكة بحي الشابورة وسط رفح..
227817,12/03/2025 11:53:36,"تقرير للمركز الفلسطيني يتحدث عن الكارثة في رفح : 
تعاني مدينة رفح، الواقعة في جنوب قطاع غزة، من كارثة إنسانية متجددة، نتيجة الهجوم العسكري الإسرائيلي المستمر، الذي حوّل معظم أحيائها إلى أكوام من الركام، في مشهد يعكس حجم الدمار الهائل الذي لحق بالمدينة وسكانها خلال حرب الإبادة الجماعية التي تقترفها قوات الاحتلال الإسرائيلي في قطاع غزة.  وعلى الرغم من اتفاق وقف إطلاق النار الذي دخل حيز التنفيذ في 19 يناير الماضي، ما تزال قوات الاحتلال تواصل هجماتها العسكرية، وتسيطر على ما يقارب 60% من مساحة المدينة، سواء بتمركز الآليات أو السيطرة النارية، وتستهدف المدنيين العزل بالقصف وإطلاق النار، مما يسفر يوميًّا عن وقوع المزيد من القتلى والجرحى.
 كما نزح مع سكان محافظة رفح مئات الآلاف من سكان محافظات الشمال وغزة والوسطى وخان يونس الذين أجبرتهم قوات الاحتلال على النزوح قسرًا إلى رفح بوصفها منطقة آمنة منذ بداية حرب الإبادة الجماعية في أكتوبر 2023.[2](https://pchrgaza.org/ar/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d9%85%d9%8a%d8%af%d8%a7%d9%86%d9%8a-%d9%86%d9%83%d8%a8%d8%a9-%d8%b1%d9%81%d8%ad-%d8%a7%d9%84%d9%85%d8%aa%d8%ac%d8%af%d8%af%d8%a9-%d9%85%d8%af%d9%8a%d9%86%d8%a9/#16cbc818-2e66-4f84-91c4-412e835cdc0a)"
227816,12/03/2025 11:41:11,"جمعية أصحاب شركات الحج والعمرة تدعو لضرورة تمكين حجاج قطاع غزة من أداء الفريض للعام 1446 هــ 2025 م.
وتقول أنها تتخوف من سناريو منعهم من الخروج والعودة من قبل قوات الاحتلال الإسرائيلي  التي صادرت حقهم في أداء الفريضة في العام الماضي بسبب العملية العسكرية وإغلاق المعبر.
تناشد جمعية اصحاب شركات الحج والعمرة الرئيس محمود عباس والرئيس المصري عبد الفتاح السيسي بالوقوف إلى جانب مواطني قطاع غزة وعمل ما يلزم من الإجراءات التي تضمن تمكين الحجاج من أداء الفريضة خروجاً من قطاع غزة والعودة اليه بسهولة ويسر .

كما تناشد الجمعية  الوسطاء والمفاوضين في جمهورية مصر العربية ودولة قطر بالعمل على فتح معبر رفح ذهاباً واياباً ليتسنى لحجاج قطاع غزة أداء فريضة الحج لهذا العام 2025 م ."
227815,12/03/2025 11:32:46,"القناة 12: 
مصدر إسرائيلي: الكيان يريد التوصل لتطبيع مع لبنان."
227814,12/03/2025 11:12:34,الحبيب والصديق العزيز الغالي المحترم والخلوق محمد عصفور ابو عبد الله يرتقي شهيدا متأثرا بجراح اصيب بها جراء غارة جوية نفذها طيران الاحتلال أمس في بلدة عبسان الجديدة شرق مدينة خانيونس جنوب قطاع غزة
227813,12/03/2025 09:12:33,"نتانياهو في المرة ال 17 في قفص الاتهام  في محكمة الفساد رفع صوته وصرخ  وهو يضرب على المنصة في وجه القاضية :  انا اعيش جهنم انا وعائلتي بسبب هذه الاتهامات .
ردت عليه القاضية : اخفض صوتك فورا"
227812,12/03/2025 08:59:21,"غزة بين الأمل والخديعة
كتب الصحفي مثنى النجار 
منذ اللحظة الأولى للاتفاق، تنفّس الناس الصعداء، ظنًّا منهم أن ليل الحرب سينجلي، وأن المعابر ستُفتح لتنهي فصلًا طويلًا من الحصار والجوع والوجع، لكن سرعان ما تبددت الأحلام، وعادت المفاوضات إلى نقطة التعثر، وعادت الطائرات والمدافع لتُذكّر أهل غزة أن الهدوء بالنسبة لهم مجرد سراب.
رابط المقال
https://www.alhadath.ps/article/188884"
